question_id,symptom,question,slot,required,priority
9040,sneezing,Do you have fever with this?,unknown,yes,1
9041,sneezing,Any known allergies?,unknown,yes,1
9042,sneezing,Is the pain mild,unknown,yes,1
9043,sneezing,moderate,unknown,yes,1
9044,sneezing,or severe?,unknown,yes,1
9045,stomach_pain,Do you have fever with this?,unknown,yes,1
9046,stomach_pain,Any known allergies?,unknown,yes,1
9047,stomach_pain,Is the pain mild,unknown,yes,1
9048,stomach_pain,moderate,unknown,yes,1
9049,stomach_pain,or severe?,unknown,yes,1
9050,stomach_pain,When did it start?,unknown,yes,1
9051,headache,Are symptoms getting worse?,unknown,yes,1
9052,vomiting,Any known allergies?,unknown,yes,1
9053,vomiting,Do you have fever with this?,unknown,yes,1
9054,vomiting,When did it start?,unknown,yes,1
9055,vomiting,Is the pain mild,unknown,yes,1
9056,vomiting,moderate,unknown,yes,1
9057,vomiting,or severe?,unknown,yes,1
9058,vomiting,Are symptoms getting worse?,unknown,yes,1
9059,nausea,Do you have fever with this?,unknown,yes,1
9060,nausea,How long have you had this symptom?,unknown,yes,1
9061,nausea,Any known allergies?,unknown,yes,1
9062,swelling,Are symptoms getting worse?,unknown,yes,1
9063,swelling,Do you have fever with this?,unknown,yes,1
9064,cold,Is the pain mild,unknown,yes,1
9065,cold,moderate,unknown,yes,1
9066,cold,or severe?,unknown,yes,1
9067,cold,Are symptoms getting worse?,unknown,yes,1
9068,cold,How long have you had this symptom?,unknown,yes,1
9069,cold,When did it start?,unknown,yes,1
9070,cold,Any recent travel?,unknown,yes,1
9071,body_pain,When did it start?,unknown,yes,1
9072,body_pain,How long have you had this symptom?,unknown,yes,1
9073,body_pain,Do you have fever with this?,unknown,yes,1
9074,weakness,Any known allergies?,unknown,yes,1
9075,weakness,Is the pain mild,unknown,yes,1
9076,weakness,moderate,unknown,yes,1
9077,weakness,or severe?,unknown,yes,1
9078,weakness,Do you have fever with this?,unknown,yes,1
9079,weakness,Are symptoms getting worse?,unknown,yes,1
9080,cough,Any recent travel?,unknown,yes,1
9081,cough,Is the pain mild,unknown,yes,1
9082,cough,moderate,unknown,yes,1
9083,cough,or severe?,unknown,yes,1
9084,cough,Any known allergies?,unknown,yes,1
9085,chest_pain,Is the pain mild,unknown,yes,1
9086,chest_pain,moderate,unknown,yes,1
9087,chest_pain,or severe?,unknown,yes,1
9088,chest_pain,When did it start?,unknown,yes,1
9089,rash,Any known allergies?,unknown,yes,1
9090,rash,Are symptoms getting worse?,unknown,yes,1
9091,rash,Are symptoms getting worse?,unknown,yes,1
9092,rash,How long have you had this symptom?,unknown,yes,1
9093,rash,Any recent travel?,unknown,yes,1
9094,rash,Any known allergies?,unknown,yes,1
9095,chest_pain,Is the pain mild,unknown,yes,1
9096,chest_pain,moderate,unknown,yes,1
9097,chest_pain,or severe?,unknown,yes,1
9098,chest_pain,Any recent travel?,unknown,yes,1
9099,chest_pain,Do you have fever with this?,unknown,yes,1
9100,chest_pain,Any known allergies?,unknown,yes,1
9101,fatigue,Are symptoms getting worse?,unknown,yes,1
9102,fatigue,How long have you had this symptom?,unknown,yes,1
9103,fatigue,Do you have fever with this?,unknown,yes,1
9104,stomach_pain,How long have you had this symptom?,unknown,yes,1
9105,stomach_pain,Any known allergies?,unknown,yes,1
9106,stomach_pain,Any recent travel?,unknown,yes,1
9107,stomach_pain,Is the pain mild,unknown,yes,1
9108,stomach_pain,moderate,unknown,yes,1
9109,stomach_pain,or severe?,unknown,yes,1
9110,stomach_pain,Are symptoms getting worse?,unknown,yes,1
9111,cold,Is the pain mild,unknown,yes,1
9112,cold,moderate,unknown,yes,1
9113,cold,or severe?,unknown,yes,1
9114,cold,How long have you had this symptom?,unknown,yes,1
9115,cold,When did it start?,unknown,yes,1
9116,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9117,shortness_of_breath,Any recent travel?,unknown,yes,1
9118,joint_pain,Do you have fever with this?,unknown,yes,1
9119,joint_pain,Are symptoms getting worse?,unknown,yes,1
9120,joint_pain,How long have you had this symptom?,unknown,yes,1
9121,itching,Any recent travel?,unknown,yes,1
9122,itching,Do you have fever with this?,unknown,yes,1
9123,itching,Is the pain mild,unknown,yes,1
9124,itching,moderate,unknown,yes,1
9125,itching,or severe?,unknown,yes,1
9126,itching,When did it start?,unknown,yes,1
9127,chest_pain,Any known allergies?,unknown,yes,1
9128,chest_pain,How long have you had this symptom?,unknown,yes,1
9129,chest_pain,When did it start?,unknown,yes,1
9130,rash,When did it start?,unknown,yes,1
9131,rash,Do you have fever with this?,unknown,yes,1
9132,rash,Any recent travel?,unknown,yes,1
9133,rash,How long have you had this symptom?,unknown,yes,1
9134,rash,Any known allergies?,unknown,yes,1
9135,sore_throat,How long have you had this symptom?,unknown,yes,1
9136,sore_throat,Is the pain mild,unknown,yes,1
9137,sore_throat,moderate,unknown,yes,1
9138,sore_throat,or severe?,unknown,yes,1
9139,sore_throat,Any recent travel?,unknown,yes,1
9140,sore_throat,Are symptoms getting worse?,unknown,yes,1
9141,sore_throat,Do you have fever with this?,unknown,yes,1
9142,cold,Is the pain mild,unknown,yes,1
9143,cold,moderate,unknown,yes,1
9144,cold,or severe?,unknown,yes,1
9145,cold,Do you have fever with this?,unknown,yes,1
9146,dizziness,Do you have fever with this?,unknown,yes,1
9147,dizziness,Are symptoms getting worse?,unknown,yes,1
9148,dizziness,Any recent travel?,unknown,yes,1
9149,dizziness,Is the pain mild,unknown,yes,1
9150,dizziness,moderate,unknown,yes,1
9151,dizziness,or severe?,unknown,yes,1
9152,swelling,Are symptoms getting worse?,unknown,yes,1
9153,swelling,Any known allergies?,unknown,yes,1
9154,swelling,How long have you had this symptom?,unknown,yes,1
9155,joint_pain,How long have you had this symptom?,unknown,yes,1
9156,joint_pain,Are symptoms getting worse?,unknown,yes,1
9157,joint_pain,Any known allergies?,unknown,yes,1
9158,sneezing,Do you have fever with this?,unknown,yes,1
9159,sneezing,Any known allergies?,unknown,yes,1
9160,nausea,Are symptoms getting worse?,unknown,yes,1
9161,nausea,Any recent travel?,unknown,yes,1
9162,sore_throat,How long have you had this symptom?,unknown,yes,1
9163,sore_throat,When did it start?,unknown,yes,1
9164,sore_throat,Any known allergies?,unknown,yes,1
9165,sore_throat,Do you have fever with this?,unknown,yes,1
9166,sore_throat,Are symptoms getting worse?,unknown,yes,1
9167,sore_throat,Any known allergies?,unknown,yes,1
9168,sneezing,Are symptoms getting worse?,unknown,yes,1
9169,sneezing,Do you have fever with this?,unknown,yes,1
9170,headache,Any known allergies?,unknown,yes,1
9171,headache,Any recent travel?,unknown,yes,1
9172,headache,When did it start?,unknown,yes,1
9173,nausea,Do you have fever with this?,unknown,yes,1
9174,nausea,Is the pain mild,unknown,yes,1
9175,nausea,moderate,unknown,yes,1
9176,nausea,or severe?,unknown,yes,1
9177,joint_pain,Is the pain mild,unknown,yes,1
9178,joint_pain,moderate,unknown,yes,1
9179,joint_pain,or severe?,unknown,yes,1
9180,joint_pain,Any recent travel?,unknown,yes,1
9181,joint_pain,Do you have fever with this?,unknown,yes,1
9182,joint_pain,When did it start?,unknown,yes,1
9183,joint_pain,Are symptoms getting worse?,unknown,yes,1
9184,dizziness,Are symptoms getting worse?,unknown,yes,1
9185,dizziness,How long have you had this symptom?,unknown,yes,1
9186,dizziness,Any known allergies?,unknown,yes,1
9187,dizziness,Do you have fever with this?,unknown,yes,1
9188,swelling,Are symptoms getting worse?,unknown,yes,1
9189,swelling,How long have you had this symptom?,unknown,yes,1
9190,swelling,Any recent travel?,unknown,yes,1
9191,swelling,When did it start?,unknown,yes,1
9192,swelling,Any known allergies?,unknown,yes,1
9193,headache,How long have you had this symptom?,unknown,yes,1
9194,headache,Any known allergies?,unknown,yes,1
9195,itching,Do you have fever with this?,unknown,yes,1
9196,itching,Are symptoms getting worse?,unknown,yes,1
9197,itching,Is the pain mild,unknown,yes,1
9198,itching,moderate,unknown,yes,1
9199,itching,or severe?,unknown,yes,1
9200,itching,When did it start?,unknown,yes,1
9201,cold,How long have you had this symptom?,unknown,yes,1
9202,cold,Is the pain mild,unknown,yes,1
9203,cold,moderate,unknown,yes,1
9204,cold,or severe?,unknown,yes,1
9205,fever,When did it start?,unknown,yes,1
9206,fever,Any known allergies?,unknown,yes,1
9207,fever,Do you have fever with this?,unknown,yes,1
9208,fever,How long have you had this symptom?,unknown,yes,1
9209,rash,When did it start?,unknown,yes,1
9210,rash,Is the pain mild,unknown,yes,1
9211,rash,moderate,unknown,yes,1
9212,rash,or severe?,unknown,yes,1
9213,rash,Any recent travel?,unknown,yes,1
9214,swelling,When did it start?,unknown,yes,1
9215,swelling,Is the pain mild,unknown,yes,1
9216,swelling,moderate,unknown,yes,1
9217,swelling,or severe?,unknown,yes,1
9218,chest_pain,Do you have fever with this?,unknown,yes,1
9219,chest_pain,Are symptoms getting worse?,unknown,yes,1
9220,chest_pain,When did it start?,unknown,yes,1
9221,chest_pain,Any known allergies?,unknown,yes,1
9222,nausea,Do you have fever with this?,unknown,yes,1
9223,nausea,Any known allergies?,unknown,yes,1
9224,nausea,How long have you had this symptom?,unknown,yes,1
9225,nausea,Is the pain mild,unknown,yes,1
9226,nausea,moderate,unknown,yes,1
9227,nausea,or severe?,unknown,yes,1
9228,joint_pain,How long have you had this symptom?,unknown,yes,1
9229,joint_pain,When did it start?,unknown,yes,1
9230,joint_pain,Do you have fever with this?,unknown,yes,1
9231,joint_pain,Any recent travel?,unknown,yes,1
9232,weakness,Are symptoms getting worse?,unknown,yes,1
9233,weakness,Do you have fever with this?,unknown,yes,1
9234,weakness,Any recent travel?,unknown,yes,1
9235,stomach_pain,Are symptoms getting worse?,unknown,yes,1
9236,stomach_pain,Do you have fever with this?,unknown,yes,1
9237,fever,Are symptoms getting worse?,unknown,yes,1
9238,fever,Do you have fever with this?,unknown,yes,1
9239,fever,Any known allergies?,unknown,yes,1
9240,fever,How long have you had this symptom?,unknown,yes,1
9241,fever,Are symptoms getting worse?,unknown,yes,1
9242,fever,Any known allergies?,unknown,yes,1
9243,fever,Is the pain mild,unknown,yes,1
9244,fever,moderate,unknown,yes,1
9245,fever,or severe?,unknown,yes,1
9246,diarrhea,When did it start?,unknown,yes,1
9247,diarrhea,Any known allergies?,unknown,yes,1
9248,diarrhea,Is the pain mild,unknown,yes,1
9249,diarrhea,moderate,unknown,yes,1
9250,diarrhea,or severe?,unknown,yes,1
9251,stomach_pain,Do you have fever with this?,unknown,yes,1
9252,stomach_pain,How long have you had this symptom?,unknown,yes,1
9253,stomach_pain,Any recent travel?,unknown,yes,1
9254,cold,How long have you had this symptom?,unknown,yes,1
9255,cold,Any recent travel?,unknown,yes,1
9256,itching,Is the pain mild,unknown,yes,1
9257,itching,moderate,unknown,yes,1
9258,itching,or severe?,unknown,yes,1
9259,nausea,Any known allergies?,unknown,yes,1
9260,nausea,When did it start?,unknown,yes,1
9261,nausea,Do you have fever with this?,unknown,yes,1
9262,nasal_congestion,When did it start?,unknown,yes,1
9263,nasal_congestion,How long have you had this symptom?,unknown,yes,1
9264,nasal_congestion,Any recent travel?,unknown,yes,1
9265,nasal_congestion,Do you have fever with this?,unknown,yes,1
9266,weakness,How long have you had this symptom?,unknown,yes,1
9267,weakness,Any recent travel?,unknown,yes,1
9268,diarrhea,Any known allergies?,unknown,yes,1
9269,diarrhea,When did it start?,unknown,yes,1
9270,diarrhea,Is the pain mild,unknown,yes,1
9271,diarrhea,moderate,unknown,yes,1
9272,diarrhea,or severe?,unknown,yes,1
9273,itching,Do you have fever with this?,unknown,yes,1
9274,itching,Any known allergies?,unknown,yes,1
9275,headache,When did it start?,unknown,yes,1
9276,headache,Any known allergies?,unknown,yes,1
9277,headache,Is the pain mild,unknown,yes,1
9278,headache,moderate,unknown,yes,1
9279,headache,or severe?,unknown,yes,1
9280,headache,Are symptoms getting worse?,unknown,yes,1
9281,headache,Any recent travel?,unknown,yes,1
9282,burning_sensation,Any recent travel?,unknown,yes,1
9283,burning_sensation,How long have you had this symptom?,unknown,yes,1
9284,body_pain,When did it start?,unknown,yes,1
9285,sore_throat,Are symptoms getting worse?,unknown,yes,1
9286,sore_throat,Do you have fever with this?,unknown,yes,1
9287,sore_throat,Is the pain mild,unknown,yes,1
9288,sore_throat,moderate,unknown,yes,1
9289,sore_throat,or severe?,unknown,yes,1
9290,sore_throat,When did it start?,unknown,yes,1
9291,sore_throat,Any recent travel?,unknown,yes,1
9292,dizziness,Do you have fever with this?,unknown,yes,1
9293,dizziness,Any known allergies?,unknown,yes,1
9294,body_pain,Do you have fever with this?,unknown,yes,1
9295,body_pain,How long have you had this symptom?,unknown,yes,1
9296,body_pain,Any known allergies?,unknown,yes,1
9297,body_pain,When did it start?,unknown,yes,1
9298,cold,Any known allergies?,unknown,yes,1
9299,cold,How long have you had this symptom?,unknown,yes,1
9300,cold,When did it start?,unknown,yes,1
9301,vomiting,Do you have fever with this?,unknown,yes,1
9302,vomiting,When did it start?,unknown,yes,1
9303,vomiting,How long have you had this symptom?,unknown,yes,1
9304,vomiting,Is the pain mild,unknown,yes,1
9305,vomiting,moderate,unknown,yes,1
9306,vomiting,or severe?,unknown,yes,1
9307,joint_pain,Any known allergies?,unknown,yes,1
9308,joint_pain,Is the pain mild,unknown,yes,1
9309,joint_pain,moderate,unknown,yes,1
9310,joint_pain,or severe?,unknown,yes,1
9311,joint_pain,Any recent travel?,unknown,yes,1
9312,sore_throat,Are symptoms getting worse?,unknown,yes,1
9313,sore_throat,Do you have fever with this?,unknown,yes,1
9314,sore_throat,Any known allergies?,unknown,yes,1
9315,weakness,When did it start?,unknown,yes,1
9316,weakness,Is the pain mild,unknown,yes,1
9317,weakness,moderate,unknown,yes,1
9318,weakness,or severe?,unknown,yes,1
9319,weakness,How long have you had this symptom?,unknown,yes,1
9320,runny_nose,Are symptoms getting worse?,unknown,yes,1
9321,runny_nose,Is the pain mild,unknown,yes,1
9322,runny_nose,moderate,unknown,yes,1
9323,runny_nose,or severe?,unknown,yes,1
9324,runny_nose,Do you have fever with this?,unknown,yes,1
9325,runny_nose,Any known allergies?,unknown,yes,1
9326,runny_nose,When did it start?,unknown,yes,1
9327,shortness_of_breath,Any known allergies?,unknown,yes,1
9328,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9329,shortness_of_breath,Any recent travel?,unknown,yes,1
9330,shortness_of_breath,When did it start?,unknown,yes,1
9331,headache,Do you have fever with this?,unknown,yes,1
9332,headache,How long have you had this symptom?,unknown,yes,1
9333,headache,When did it start?,unknown,yes,1
9334,headache,Any recent travel?,unknown,yes,1
9335,rash,When did it start?,unknown,yes,1
9336,rash,Are symptoms getting worse?,unknown,yes,1
9337,rash,Any recent travel?,unknown,yes,1
9338,shortness_of_breath,Any known allergies?,unknown,yes,1
9339,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9340,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9341,shortness_of_breath,Any recent travel?,unknown,yes,1
9342,nausea,Are symptoms getting worse?,unknown,yes,1
9343,nausea,Is the pain mild,unknown,yes,1
9344,nausea,moderate,unknown,yes,1
9345,nausea,or severe?,unknown,yes,1
9346,rash,Any recent travel?,unknown,yes,1
9347,rash,Do you have fever with this?,unknown,yes,1
9348,itching,How long have you had this symptom?,unknown,yes,1
9349,itching,Do you have fever with this?,unknown,yes,1
9350,itching,When did it start?,unknown,yes,1
9351,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9352,shortness_of_breath,When did it start?,unknown,yes,1
9353,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9354,cough,Are symptoms getting worse?,unknown,yes,1
9355,cough,How long have you had this symptom?,unknown,yes,1
9356,cough,Is the pain mild,unknown,yes,1
9357,cough,moderate,unknown,yes,1
9358,cough,or severe?,unknown,yes,1
9359,itching,Do you have fever with this?,unknown,yes,1
9360,itching,Are symptoms getting worse?,unknown,yes,1
9361,itching,How long have you had this symptom?,unknown,yes,1
9362,itching,Are symptoms getting worse?,unknown,yes,1
9363,itching,How long have you had this symptom?,unknown,yes,1
9364,itching,Is the pain mild,unknown,yes,1
9365,itching,moderate,unknown,yes,1
9366,itching,or severe?,unknown,yes,1
9367,stomach_pain,Any recent travel?,unknown,yes,1
9368,stomach_pain,Do you have fever with this?,unknown,yes,1
9369,stomach_pain,When did it start?,unknown,yes,1
9370,stomach_pain,Any known allergies?,unknown,yes,1
9371,swelling,Do you have fever with this?,unknown,yes,1
9372,swelling,Any known allergies?,unknown,yes,1
9373,swelling,Is the pain mild,unknown,yes,1
9374,swelling,moderate,unknown,yes,1
9375,swelling,or severe?,unknown,yes,1
9376,headache,How long have you had this symptom?,unknown,yes,1
9377,headache,Any known allergies?,unknown,yes,1
9378,headache,Any recent travel?,unknown,yes,1
9379,vomiting,When did it start?,unknown,yes,1
9380,vomiting,Do you have fever with this?,unknown,yes,1
9381,vomiting,Any recent travel?,unknown,yes,1
9382,sneezing,Any known allergies?,unknown,yes,1
9383,sneezing,Is the pain mild,unknown,yes,1
9384,sneezing,moderate,unknown,yes,1
9385,sneezing,or severe?,unknown,yes,1
9386,sneezing,When did it start?,unknown,yes,1
9387,vomiting,Any recent travel?,unknown,yes,1
9388,vomiting,How long have you had this symptom?,unknown,yes,1
9389,vomiting,Any known allergies?,unknown,yes,1
9390,vomiting,When did it start?,unknown,yes,1
9391,headache,Any known allergies?,unknown,yes,1
9392,headache,Is the pain mild,unknown,yes,1
9393,headache,moderate,unknown,yes,1
9394,headache,or severe?,unknown,yes,1
9395,sore_throat,Are symptoms getting worse?,unknown,yes,1
9396,sore_throat,Is the pain mild,unknown,yes,1
9397,sore_throat,moderate,unknown,yes,1
9398,sore_throat,or severe?,unknown,yes,1
9399,sore_throat,When did it start?,unknown,yes,1
9400,sore_throat,Are symptoms getting worse?,unknown,yes,1
9401,sore_throat,Any known allergies?,unknown,yes,1
9402,sore_throat,Do you have fever with this?,unknown,yes,1
9403,body_pain,Any recent travel?,unknown,yes,1
9404,body_pain,Any known allergies?,unknown,yes,1
9405,body_pain,When did it start?,unknown,yes,1
9406,body_pain,Do you have fever with this?,unknown,yes,1
9407,burning_sensation,Any known allergies?,unknown,yes,1
9408,burning_sensation,Do you have fever with this?,unknown,yes,1
9409,burning_sensation,When did it start?,unknown,yes,1
9410,burning_sensation,Any recent travel?,unknown,yes,1
9411,headache,Any recent travel?,unknown,yes,1
9412,headache,Are symptoms getting worse?,unknown,yes,1
9413,vomiting,How long have you had this symptom?,unknown,yes,1
9414,vomiting,Are symptoms getting worse?,unknown,yes,1
9415,vomiting,Any recent travel?,unknown,yes,1
9416,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9417,shortness_of_breath,Any recent travel?,unknown,yes,1
9418,shortness_of_breath,Is the pain mild,unknown,yes,1
9419,shortness_of_breath,moderate,unknown,yes,1
9420,shortness_of_breath,or severe?,unknown,yes,1
9421,cold,Do you have fever with this?,unknown,yes,1
9422,cold,How long have you had this symptom?,unknown,yes,1
9423,cold,Is the pain mild,unknown,yes,1
9424,cold,moderate,unknown,yes,1
9425,cold,or severe?,unknown,yes,1
9426,weakness,When did it start?,unknown,yes,1
9427,weakness,Any known allergies?,unknown,yes,1
9428,sneezing,Are symptoms getting worse?,unknown,yes,1
9429,sneezing,How long have you had this symptom?,unknown,yes,1
9430,sneezing,When did it start?,unknown,yes,1
9431,sneezing,Do you have fever with this?,unknown,yes,1
9432,chest_pain,Are symptoms getting worse?,unknown,yes,1
9433,chest_pain,Do you have fever with this?,unknown,yes,1
9434,nasal_congestion,How long have you had this symptom?,unknown,yes,1
9435,nasal_congestion,Do you have fever with this?,unknown,yes,1
9436,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
9437,nasal_congestion,Is the pain mild,unknown,yes,1
9438,nasal_congestion,moderate,unknown,yes,1
9439,nasal_congestion,or severe?,unknown,yes,1
9440,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9441,shortness_of_breath,Any known allergies?,unknown,yes,1
9442,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9443,shortness_of_breath,When did it start?,unknown,yes,1
9444,body_pain,Any recent travel?,unknown,yes,1
9445,body_pain,When did it start?,unknown,yes,1
9446,body_pain,Any known allergies?,unknown,yes,1
9447,weakness,Do you have fever with this?,unknown,yes,1
9448,headache,Is the pain mild,unknown,yes,1
9449,headache,moderate,unknown,yes,1
9450,headache,or severe?,unknown,yes,1
9451,cough,Any known allergies?,unknown,yes,1
9452,cough,When did it start?,unknown,yes,1
9453,cough,How long have you had this symptom?,unknown,yes,1
9454,nasal_congestion,Is the pain mild,unknown,yes,1
9455,nasal_congestion,moderate,unknown,yes,1
9456,nasal_congestion,or severe?,unknown,yes,1
9457,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
9458,nasal_congestion,How long have you had this symptom?,unknown,yes,1
9459,diarrhea,How long have you had this symptom?,unknown,yes,1
9460,diarrhea,Any recent travel?,unknown,yes,1
9461,diarrhea,Any known allergies?,unknown,yes,1
9462,diarrhea,Is the pain mild,unknown,yes,1
9463,diarrhea,moderate,unknown,yes,1
9464,diarrhea,or severe?,unknown,yes,1
9465,diarrhea,When did it start?,unknown,yes,1
9466,runny_nose,Any recent travel?,unknown,yes,1
9467,sore_throat,Is the pain mild,unknown,yes,1
9468,sore_throat,moderate,unknown,yes,1
9469,sore_throat,or severe?,unknown,yes,1
9470,fever,How long have you had this symptom?,unknown,yes,1
9471,fever,Any known allergies?,unknown,yes,1
9472,fever,Are symptoms getting worse?,unknown,yes,1
9473,nasal_congestion,When did it start?,unknown,yes,1
9474,nasal_congestion,How long have you had this symptom?,unknown,yes,1
9475,sneezing,Any recent travel?,unknown,yes,1
9476,sneezing,Any known allergies?,unknown,yes,1
9477,redness,Do you have fever with this?,unknown,yes,1
9478,redness,How long have you had this symptom?,unknown,yes,1
9479,joint_pain,Do you have fever with this?,unknown,yes,1
9480,joint_pain,When did it start?,unknown,yes,1
9481,joint_pain,How long have you had this symptom?,unknown,yes,1
9482,joint_pain,Any known allergies?,unknown,yes,1
9483,diarrhea,Do you have fever with this?,unknown,yes,1
9484,diarrhea,Are symptoms getting worse?,unknown,yes,1
9485,sneezing,Is the pain mild,unknown,yes,1
9486,sneezing,moderate,unknown,yes,1
9487,sneezing,or severe?,unknown,yes,1
9488,sneezing,Any known allergies?,unknown,yes,1
9489,sneezing,When did it start?,unknown,yes,1
9490,sneezing,Are symptoms getting worse?,unknown,yes,1
9491,cold,Any known allergies?,unknown,yes,1
9492,cold,Are symptoms getting worse?,unknown,yes,1
9493,cold,Any recent travel?,unknown,yes,1
9494,runny_nose,When did it start?,unknown,yes,1
9495,runny_nose,Any known allergies?,unknown,yes,1
9496,runny_nose,How long have you had this symptom?,unknown,yes,1
9497,runny_nose,Is the pain mild,unknown,yes,1
9498,runny_nose,moderate,unknown,yes,1
9499,runny_nose,or severe?,unknown,yes,1
9500,swelling,Is the pain mild,unknown,yes,1
9501,swelling,moderate,unknown,yes,1
9502,swelling,or severe?,unknown,yes,1
9503,swelling,Any recent travel?,unknown,yes,1
9504,swelling,How long have you had this symptom?,unknown,yes,1
9505,vomiting,When did it start?,unknown,yes,1
9506,vomiting,Any known allergies?,unknown,yes,1
9507,weakness,Are symptoms getting worse?,unknown,yes,1
9508,swelling,Any recent travel?,unknown,yes,1
9509,swelling,Is the pain mild,unknown,yes,1
9510,swelling,moderate,unknown,yes,1
9511,swelling,or severe?,unknown,yes,1
9512,swelling,How long have you had this symptom?,unknown,yes,1
9513,swelling,Any recent travel?,unknown,yes,1
9514,swelling,Are symptoms getting worse?,unknown,yes,1
9515,sneezing,Any recent travel?,unknown,yes,1
9516,sneezing,How long have you had this symptom?,unknown,yes,1
9517,sneezing,Do you have fever with this?,unknown,yes,1
9518,sneezing,Is the pain mild,unknown,yes,1
9519,sneezing,moderate,unknown,yes,1
9520,sneezing,or severe?,unknown,yes,1
9521,nausea,Are symptoms getting worse?,unknown,yes,1
9522,nausea,When did it start?,unknown,yes,1
9523,nausea,Do you have fever with this?,unknown,yes,1
9524,nausea,Any recent travel?,unknown,yes,1
9525,cough,Are symptoms getting worse?,unknown,yes,1
9526,cough,Any known allergies?,unknown,yes,1
9527,cough,Any recent travel?,unknown,yes,1
9528,cough,Is the pain mild,unknown,yes,1
9529,cough,moderate,unknown,yes,1
9530,cough,or severe?,unknown,yes,1
9531,cough,When did it start?,unknown,yes,1
9532,diarrhea,When did it start?,unknown,yes,1
9533,diarrhea,How long have you had this symptom?,unknown,yes,1
9534,diarrhea,Is the pain mild,unknown,yes,1
9535,diarrhea,moderate,unknown,yes,1
9536,diarrhea,or severe?,unknown,yes,1
9537,diarrhea,Do you have fever with this?,unknown,yes,1
9538,nausea,Any known allergies?,unknown,yes,1
9539,nausea,When did it start?,unknown,yes,1
9540,nausea,Any recent travel?,unknown,yes,1
9541,nausea,Is the pain mild,unknown,yes,1
9542,nausea,moderate,unknown,yes,1
9543,nausea,or severe?,unknown,yes,1
9544,nausea,How long have you had this symptom?,unknown,yes,1
9545,itching,Are symptoms getting worse?,unknown,yes,1
9546,itching,When did it start?,unknown,yes,1
9547,itching,Is the pain mild,unknown,yes,1
9548,itching,moderate,unknown,yes,1
9549,itching,or severe?,unknown,yes,1
9550,itching,How long have you had this symptom?,unknown,yes,1
9551,itching,Any recent travel?,unknown,yes,1
9552,runny_nose,Any recent travel?,unknown,yes,1
9553,runny_nose,Are symptoms getting worse?,unknown,yes,1
9554,sneezing,Any recent travel?,unknown,yes,1
9555,sneezing,When did it start?,unknown,yes,1
9556,sneezing,Do you have fever with this?,unknown,yes,1
9557,sneezing,Is the pain mild,unknown,yes,1
9558,sneezing,moderate,unknown,yes,1
9559,sneezing,or severe?,unknown,yes,1
9560,nasal_congestion,When did it start?,unknown,yes,1
9561,nasal_congestion,Are symptoms getting worse?,unknown,yes,1
9562,nasal_congestion,Do you have fever with this?,unknown,yes,1
9563,fever,When did it start?,unknown,yes,1
9564,fever,Is the pain mild,unknown,yes,1
9565,fever,moderate,unknown,yes,1
9566,fever,or severe?,unknown,yes,1
9567,fever,How long have you had this symptom?,unknown,yes,1
9568,fever,Are symptoms getting worse?,unknown,yes,1
9569,cough,Any known allergies?,unknown,yes,1
9570,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9571,shortness_of_breath,When did it start?,unknown,yes,1
9572,shortness_of_breath,Any recent travel?,unknown,yes,1
9573,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
9574,shortness_of_breath,Is the pain mild,unknown,yes,1
9575,shortness_of_breath,moderate,unknown,yes,1
9576,shortness_of_breath,or severe?,unknown,yes,1
9577,shortness_of_breath,Are symptoms getting worse?,unknown,yes,1
9578,shortness_of_breath,When did it start?,unknown,yes,1
9579,shortness_of_breath,Any known allergies?,unknown,yes,1
9580,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9581,runny_nose,Any known allergies?,unknown,yes,1
9582,runny_nose,Do you have fever with this?,unknown,yes,1
9583,itching,Is the pain mild,unknown,yes,1
9584,itching,moderate,unknown,yes,1
9585,itching,or severe?,unknown,yes,1
9586,itching,Any recent travel?,unknown,yes,1
9587,itching,Do you have fever with this?,unknown,yes,1
9588,sneezing,Is the pain mild,unknown,yes,1
9589,sneezing,moderate,unknown,yes,1
9590,sneezing,or severe?,unknown,yes,1
9591,sneezing,Do you have fever with this?,unknown,yes,1
9592,sneezing,When did it start?,unknown,yes,1
9593,shortness_of_breath,Any recent travel?,unknown,yes,1
9594,shortness_of_breath,How long have you had this symptom?,unknown,yes,1
9595,shortness_of_breath,When did it start?,unknown,yes,1
9596,shortness_of_breath,Do you have fever with this?,unknown,yes,1
9597,runny_nose,How long have you had this symptom?,unknown,yes,1
9598,runny_nose,When did it start?,unknown,yes,1
